日期,小时,广告计划,曝光量,点击量,转化数,归因转化数,消耗
D001,11,4869922,94,53,12,9,0.0657556178
D001,11,497593,270,105,2,1,0.0269749291
D001,11,5061834,903,212,13,3,0.4088391022
D001,11,6686701,186,69,9,4,0.0422497569
D001,11,6686704,98,33,5,1,0.0366892483
D001,11,6886817,115,42,7,4,0.0247619187
D001,11,7061828,277,73,11,8,0.0806776840
D001,11,7121544,194,64,8,4,0.0619360752
D001,11,9100693,138,50,26,18,0.0339595279
D001,12,10341182,1154,467,80,45,0.2471852130
D001,12,10474106,66,39,5,1,0.0411771644
D001,12,12121528,102,35,10,3,0.0656232437
D001,12,12843318,115,65,5,4,0.0551066853
D001,12,13947795,128,36,1,1,0.0449460167
D001,12,14121532,223,78,11,4,0.1086514281
D001,12,14235907,166,73,11,5,0.1332135636
D001,12,14458654,102,70,23,18,0.0514877478
D001,12,14661605,220,63,9,6,0.0879856452
D001,12,15184511,370,158,79,40,0.2383378567
D001,12,15398570,373,153,29,18,0.1292391348
D001,12,15746419,171,61,5,4,0.0607494030
D001,12,16823030,173,64,16,2,0.0372297811
D001,12,17321082,159,37,8,5,0.0632305274
D001,12,17686799,855,215,16,13,0.1517387063
D001,12,18975823,312,144,30,22,0.1315295637
D001,12,19129839,146,41,4,3,0.0686866763
D001,12,19530182,351,157,6,4,0.1114166631
D001,12,23852329,224,74,5,1,0.1196041571
D001,12,24378636,313,90,13,13,0.1006972953
D001,12,24389111,153,44,2,0,0.0510018947
D001,12,26091094,53,18,2,0,0.0250715899
D001,12,26998428,144,39,2,0,0.0368736518
D001,12,27118781,138,48,11,10,0.0556845510
D001,12,27321366,294,93,4,1,0.0525050823
D001,12,2828357,68,17,0,0,0.0209902828
D001,12,28351001,431,256,38,8,0.1547846254
D001,12,2865314,216,30,4,1,0.0596053558
D001,12,28739284,142,60,13,6,0.0865651947
D001,12,28795042,331,94,11,8,0.0727318367
D001,12,28896342,66,22,1,0,0.0303939093
D001,12,29427842,311,98,18,13,0.2033233562
D001,12,30368132,103,25,4,4,0.0465674511
D001,12,30491418,372,115,16,8,0.2514610825
D001,12,30535894,103,48,11,8,0.0325335628
D001,12,30801593,1605,520,73,28,0.0913117039
D001,12,31772643,532,217,34,22,0.1110105880
D001,12,32323516,234,45,2,2,0.0359137855
D001,12,32368244,476,229,87,56,0.4811824516
D001,12,32452111,317,107,16,10,0.0510693599
D001,12,3892353,50,25,4,2,0.0204480082
D001,12,4869922,86,41,8,8,0.0565482091
D001,12,497593,251,93,4,0,0.0241140412
D001,12,5061834,777,214,18,5,0.3920330537
D001,12,6686701,162,63,7,5,0.0531979806
D001,12,6686704,117,39,4,2,0.0388124786
D001,12,6886817,126,51,16,6,0.0351243004
D001,12,7061828,332,105,11,10,0.1055856913
D001,12,7121544,177,77,11,3,0.0623833330
D001,12,9100693,156,51,29,21,0.0346332061
D001,13,10341182,1131,442,74,39,0.2813369554
D001,13,10474106,85,55,15,5,0.0489168306
D001,13,12121528,95,42,7,2,0.0858224022
D001,13,12843318,95,47,2,2,0.0595587549
D001,13,13947795,108,31,1,1,0.0472916501
D001,13,14121532,261,118,18,14,0.1321411532
D001,13,14235907,159,65,11,3,0.1087871792
D001,13,14458654,93,63,23,12,0.1087867228
D001,13,14661605,235,56,9,6,0.1011427376
D001,13,15184511,373,166,78,34,0.2395928594
D001,13,15398570,433,177,34,17,0.1088578579
D001,13,15746419,154,55,6,5,0.0568155227
D001,13,16823030,208,66,6,4,0.0471471509
D001,13,17321082,173,48,3,3,0.0672399663
D001,13,17686799,892,232,12,11,0.1922169694
D001,13,18975823,322,149,17,14,0.0862590332
D001,13,19129839,141,45,6,2,0.0481039280
D001,13,19530182,287,130,8,5,0.0907252004
D001,13,23852329,206,64,6,1,0.0874370874
D001,13,24378636,304,91,5,4,0.0491495353
D001,13,24389111,146,49,2,0,0.0509609946
D001,13,26091094,71,30,4,1,0.0453996609
D001,13,26998428,156,60,1,0,0.0505038398
D001,13,27118781,141,53,11,10,0.0347863319
D001,13,27321366,269,75,3,1,0.0422219702
D001,13,2828357,70,23,0,0,0.0273997989
D001,13,28351001,459,266,50,7,0.1511947453
D001,13,2865314,178,30,4,1,0.0557946444
D001,13,28739284,101,34,5,5,0.0526457556
D001,13,28795042,318,94,11,4,0.0661285373
D001,13,28896342,76,23,2,0,0.0357790702
D001,13,29427842,320,90,14,9,0.1978201210
D001,13,30368132,88,16,4,1,0.0342385505
D001,13,30491418,445,169,14,9,0.3646871900
D001,13,30535894,113,59,5,4,0.0354009789
D001,13,30801593,1710,635,63,24,0.1143684184
D001,13,31772643,547,222,21,17,0.0933587284
D001,13,32323516,224,45,1,1,0.0224629616
D001,13,32368244,491,227,111,72,0.4486068118
D001,13,32452111,320,99,10,2,0.0410930360
D001,13,3892353,35,11,2,0,0.0135835790
D001,13,4869922,82,40,11,8,0.0654993490
D001,13,497593,263,106,5,2,0.0176824535
D001,13,5061834,850,213,24,2,0.3960428579
D001,13,6686701,224,88,9,6,0.0625087278
D001,13,6686704,104,36,2,1,0.0348242438
D001,13,6886817,114,53,6,3,0.0329413547
D001,13,7061828,278,75,9,4,0.0855074577
D001,13,7121544,155,53,8,5,0.0500066500
D001,13,9100693,167,54,23,17,0.0268503881
D001,14,10341182,1055,437,88,56,0.2881408168
D001,14,10474106,95,62,18,7,0.0391440444
D001,14,12121528,108,50,10,2,0.0751023392
D001,14,12843318,91,43,3,3,0.0186315612
D001,14,13947795,121,38,0,0,0.0425084687
D001,14,14121532,213,91,17,10,0.1019313988
D001,14,14235907,161,64,8,2,0.1302023715
D001,14,14458654,98,55,21,16,0.0567955259
D001,14,14661605,230,75,15,6,0.1033776181
D001,14,15184511,363,159,74,32,0.2493093959
D001,14,15398570,382,146,23,9,0.1546969633
D001,14,15746419,109,39,10,7,0.0596223300
D001,14,16823030,169,50,2,1,0.0335293850
D001,14,17321082,229,81,5,5,0.0607381360
D001,14,17686799,849,242,13,10,0.1595617177
D001,14,18975823,302,143,10,8,0.1445071146
D001,14,19129839,167,63,10,4,0.0761657662
D001,14,19530182,286,147,6,3,0.0900923895
D001,14,23852329,223,61,5,1,0.0826003219
D001,14,24378636,302,97,6,6,0.0753672019
D001,14,24389111,150,35,1,0,0.0658009041
D001,14,26091094,47,14,1,0,0.0377018080
D001,14,26998428,159,49,2,0,0.0549580849
D001,14,27118781,124,40,9,6,0.0326523277
D001,14,27321366,240,72,5,1,0.0401296697
D001,14,2828357,72,27,0,0,0.0242783613
D001,14,28351001,481,285,38,8,0.1576764616
D001,14,2865314,207,32,6,1,0.0529541788
D001,14,28739284,94,30,2,1,0.0763408273
D001,14,28795042,275,69,9,6,0.0429262137
D001,14,28896342,76,25,1,0,0.0462175017
D001,14,29427842,320,101,23,7,0.1731423059
D001,14,30368132,80,25,1,1,0.0354389622
D001,14,30491418,416,140,17,6,0.2121349343
D001,14,30535894,152,83,5,4,0.0435637114
D001,14,30801593,1541,516,48,19,0.1073132753
D001,14,31772643,483,193,22,17,0.1100730649
D001,14,32323516,222,63,2,2,0.0363086960
D001,14,32368244,508,242,113,60,0.4375610783
D001,14,32452111,332,87,8,4,0.0389674268
D001,14,3892353,44,18,2,1,0.0247791236
D001,14,4869922,72,31,3,2,0.0335208022
D001,14,497593,237,93,9,8,0.0496496418
D001,14,5061834,869,236,19,6,0.3757356274
D001,14,6686701,227,88,20,13,0.0500757365
D001,14,6686704,109,34,3,2,0.0203127891
D001,14,6886817,105,50,6,1,0.0346589746
D001,14,7061828,306,83,13,9,0.1122939779
D001,14,7121544,176,68,4,2,0.0414781644
D001,14,9100693,203,63,38,29,0.0295501903
D001,15,10341182,1049,407,79,44,0.2317317369
D001,15,10474106,89,52,16,7,0.0387617096
D001,15,12121528,113,44,9,3,0.0682389170
D001,15,12843318,103,51,5,5,0.0525610445
D001,15,13947795,151,46,0,0,0.0756781791
D001,15,14121532,251,110,16,8,0.1133347454
D001,15,14235907,156,57,6,3,0.1162933765
D001,15,14458654,96,61,19,17,0.0872230424
D001,15,14661605,274,69,12,3,0.0995683237
D001,15,15184511,412,156,67,22,0.2411143694
D001,15,15398570,409,172,33,16,0.1541290447
D001,15,15746419,61,24,3,3,0.0230242243
D001,15,16823030,177,49,8,3,0.0401110354
D001,15,17321082,173,45,7,3,0.0460120026
D001,15,17686799,907,245,11,8,0.1648157270
D001,15,18975823,308,158,22,16,0.0958015522
D001,15,19129839,153,44,4,2,0.0635782233
D001,15,19530182,269,131,3,2,0.0774630941
D001,15,23852329,267,66,5,4,0.0746135806
D001,15,24378636,282,85,9,7,0.0643286994
D001,15,24389111,179,50,4,0,0.0619215086
D001,15,26091094,68,20,6,1,0.0410052711
D001,15,26998428,216,72,1,0,0.0632265777
D001,15,27118781,111,38,9,8,0.0290359264
D001,15,27321366,332,94,7,6,0.0531097192
D001,15,2828357,74,29,0,0,0.0255998078
D001,15,28351001,446,259,38,14,0.1661246824
D001,15,2865314,212,40,6,1,0.0640801854
D001,15,28739284,138,43,3,3,0.0557953462
D001,15,28795042,269,87,18,7,0.0658523655
D001,15,28896342,78,25,2,1,0.0422403639
D001,15,29427842,318,99,20,9,0.1695612500
D001,15,30368132,114,34,5,2,0.0460227387
D001,15,30491418,386,137,14,7,0.2702647555
D001,15,30535894,134,66,9,7,0.0334464303
D001,15,30801593,1405,533,54,24,0.0791544479
D001,15,31772643,447,180,20,19,0.0974494864
D001,15,32323516,241,47,0,0,0.0317949701
D001,15,32368244,445,203,93,52,0.3494623973
D001,15,32452111,264,72,10,8,0.0330994784
D001,15,3892353,54,20,1,1,0.0259879925
D001,15,4869922,108,46,4,0,0.0790186479
D001,15,497593,235,95,6,2,0.0252538140
D001,15,5061834,963,278,28,6,0.4715712385
D001,15,6686701,231,93,22,13,0.0650675891
D001,15,6686704,139,37,5,4,0.0339711384
D001,15,6886817,93,41,2,2,0.0246258756
D001,15,7061828,320,89,9,5,0.0926465180
D001,15,7121544,165,60,7,4,0.0300768646
D001,15,9100693,220,70,37,24,0.0468497537
D001,16,10341182,1069,434,85,54,0.2402004548
D001,16,10474106,91,53,13,4,0.0447900246
D001,16,12121528,151,66,22,12,0.1668500478
D001,16,12843318,138,94,13,5,0.1003938482
D001,16,13947795,142,34,0,0,0.0527341700
D001,16,14121532,250,92,21,6,0.1252368622
D001,16,14235907,170,78,14,3,0.1177499855
D001,16,14458654,99,65,21,19,0.0622505060
D001,16,14661605,220,73,5,2,0.1039595279
D001,16,15184511,429,177,74,31,0.2226202810
D001,16,15398570,421,159,24,5,0.1533790624
D001,16,15746419,37,14,2,2,0.0100024022
D001,16,16823030,177,53,4,1,0.0488783359
D001,16,17321082,188,62,10,8,0.0548429201
D001,16,17686799,936,257,24,19,0.1664432568
D001,16,18975823,329,153,20,14,0.1083023304
D001,16,19129839,168,48,7,4,0.0710847433
D001,16,19530182,315,143,4,1,0.0880103743
D001,16,23852329,190,51,8,1,0.0647336259
D001,16,24378636,252,83,5,4,0.0666945726
D001,16,24389111,173,47,2,0,0.0475967523
D001,16,26091094,65,25,1,0,0.0440849966
D001,16,26998428,163,49,5,4,0.0347165576
D001,16,27118781,100,36,11,6,0.0174506243
D001,16,27321366,339,118,8,4,0.0551615158
D001,16,2828357,92,33,2,1,0.0344692720
D001,16,28351001,482,288,49,12,0.1692405175
D001,16,2865314,191,31,2,1,0.0452566994
D001,16,28739284,127,29,3,1,0.0662733726
D001,16,28795042,342,88,14,8,0.1095604887
D001,16,28896342,84,34,4,0,0.0862505841
D001,16,29427842,376,120,28,13,0.1924378475
D001,16,30368132,86,23,2,1,0.0312103487
D001,16,30491418,422,158,25,11,0.2260493553
D001,16,30535894,130,70,9,9,0.0359235171
D001,16,30801593,1322,526,50,22,0.0846670176
D001,16,31772643,453,182,16,12,0.0834803612
D001,16,32323516,248,55,1,1,0.0328435025
D001,16,32368244,487,226,106,63,0.4119907201
D001,16,32452111,291,86,13,2,0.0355837017
D001,16,3892353,52,15,0,0,0.0127811862
D001,16,4869922,134,70,9,5,0.0892227367
D001,16,497593,245,87,4,2,0.0134688473
D001,16,5061834,915,267,21,5,0.4648091475
D001,16,6686701,199,87,14,3,0.0635596479
D001,16,6686704,132,53,7,2,0.0487673182
D001,16,6886817,95,35,5,3,0.0181507314
D001,16,7061828,340,102,16,10,0.1054553827
D001,16,7121544,183,67,10,7,0.0452216672
D001,16,9100693,214,72,41,28,0.0397458507
D001,17,10341182,1142,476,91,56,0.2522696706
D001,17,10474106,87,49,11,3,0.0422445021
D001,17,12121528,140,55,14,7,0.0762926203
D001,17,12843318,141,79,2,2,0.0646470840
D001,17,13947795,142,42,2,2,0.0520521317
D001,17,14121532,235,97,13,7,0.1040022813
D001,17,14235907,151,56,9,4,0.0756616989
D001,17,14458654,90,60,23,16,0.0420458113
D001,17,14661605,258,63,12,5,0.1272663507
D001,17,15184511,460,159,60,34,0.2291956951
D001,17,15398570,432,164,24,14,0.1280713669
D001,17,15746419,66,28,1,0,0.0350213681
D001,17,16823030,152,50,7,5,0.0354690371
D001,17,17321082,170,44,4,4,0.0457102892
D001,17,17686799,960,229,14,11,0.1645802962
D001,17,18975823,351,165,16,11,0.0868511877
D001,17,19129839,142,40,3,1,0.0574275914
D001,17,19530182,279,133,4,2,0.0731914896
D001,17,23852329,185,43,3,0,0.0556341427
D001,17,24378636,200,60,2,1,0.0292427157
D001,17,24389111,158,50,4,0,0.1023246601
D001,17,26091094,94,43,1,0,0.0577457621
D001,17,26998428,178,56,1,0,0.0402224606
D001,17,27118781,121,40,6,6,0.0570681516
D001,17,27321366,382,127,6,3,0.0636538350
D001,17,2828357,79,28,0,0,0.0188801085
D001,17,28351001,572,338,58,12,0.1798178238
D001,17,2865314,228,32,4,2,0.0582073579
D001,17,28739284,109,37,7,6,0.0695460536
D001,17,28795042,385,104,11,6,0.0524797949
D001,17,28896342,75,35,1,0,0.0492026372
D001,17,29427842,370,115,33,23,0.1759355262
D001,17,30368132,110,36,8,5,0.0624661854
D001,17,30491418,455,167,23,13,0.5153731946
D001,17,30535894,119,55,9,9,0.0248656467
D001,17,30801593,1511,605,46,17,0.0868840708
D001,17,31772643,529,214,33,25,0.0856258019
D001,17,32323516,271,67,0,0,0.0406478436
D001,17,32368244,520,220,111,63,0.3831123278
D001,17,32452111,316,98,14,3,0.0535467414
D001,17,3892353,43,13,3,2,0.0265228872
D001,17,4869922,125,57,7,2,0.0754846907
D001,17,497593,237,91,5,2,0.0162261031
D001,17,5061834,839,246,30,8,0.3915511844
D001,17,6686701,187,68,10,7,0.0367689476
D001,17,6686704,114,40,1,1,0.0562259275
D001,17,6886817,73,43,3,1,0.0154345618
D001,17,7061828,405,113,9,4,0.1084855397
D001,17,7121544,198,68,8,5,0.0530937568
D001,17,9100693,200,74,47,34,0.0413869467
D001,18,10341182,1114,475,82,48,0.3466648997
D001,18,10474106,112,64,14,3,0.0470641471
D001,18,12121528,166,65,18,6,0.0819209701
D001,18,12843318,134,67,7,5,0.0436593994
D001,18,13947795,152,47,0,0,0.0456992579
D001,18,14121532,280,116,17,11,0.1173588816
D001,18,14235907,203,85,8,1,0.1492425000
D001,18,14458654,92,62,17,14,0.0801782153
D001,18,14661605,271,79,8,4,0.1326943028
D001,18,15184511,544,212,88,41,0.2950988717
D001,18,15398570,389,131,35,11,0.1215584704
D001,18,15746419,51,17,1,1,0.0205170121
D001,18,16823030,200,59,13,4,0.0518956136
D001,18,17321082,156,50,7,6,0.0321037784
D001,18,17686799,919,223,15,11,0.1596536273
D001,18,18975823,371,192,29,26,0.1704037369
D001,18,19129839,158,52,7,2,0.0632313755
D001,18,19530182,262,123,3,0,0.0691627287
D001,18,23852329,208,59,2,1,0.0730975586
D001,18,24378636,181,52,3,2,0.0205758502
D001,18,24389111,187,60,4,1,0.0604046455
D001,18,26091094,77,29,3,2,0.0452467881
D001,18,26998428,187,66,3,0,0.0507685470
D001,18,27118781,107,43,14,13,0.0409449216
D001,18,27321366,343,99,1,1,0.0511732079
D001,18,2828357,93,37,2,1,0.0413465961
D001,18,28351001,495,305,58,11,0.2207755739
D001,18,2865314,219,42,3,0,0.0735017637
D001,18,28739284,126,50,4,2,0.0652070591
D001,18,28795042,379,108,11,6,0.0337671620
D001,18,28896342,74,28,2,1,0.0371185786
D001,18,29427842,440,130,26,15,0.2188400737
D001,18,30368132,120,26,5,2,0.0578127760
D001,18,30491418,474,174,18,10,0.3090399408
D001,18,30535894,152,77,9,9,0.0478213951
D001,18,30801593,1657,688,66,36,0.0957418539
D001,18,31772643,624,252,23,16,0.0991850473
D001,18,32323516,178,42,2,1,0.0213099136
D001,18,32368244,524,227,118,67,0.3918084869
D001,18,32452111,386,124,16,6,0.0462829467
D001,18,3892353,49,16,1,0,0.0182119617
D001,18,4869922,169,79,8,3,0.0748138149
D001,18,497593,248,112,6,3,0.0190588784
D001,18,5061834,909,284,30,8,0.4680858764
D001,18,6686701,161,69,10,6,0.0466246071
D001,18,6686704,123,41,5,3,0.0500655789
D001,18,6886817,84,35,1,0,0.0239511883
D001,18,7061828,352,104,11,8,0.1149399348
D001,18,7121544,183,69,4,1,0.0266991044
D001,18,9100693,219,76,40,24,0.0369305836
D001,19,10341182,949,379,72,41,0.2408213253
D001,19,10474106,99,66,15,5,0.0404805129
D001,19,12121528,137,65,8,2,0.1133130559
D001,19,12843318,157,89,9,9,0.0616988026
D001,19,13947795,157,52,5,3,0.0526190921
D001,19,14121532,318,148,26,9,0.1265891506
D001,19,14235907,177,68,12,4,0.1032363088
D001,19,14458654,99,71,20,10,0.0545415426
D001,19,14661605,274,94,11,8,0.1133612921
D001,19,15184511,564,202,74,25,0.3063576373
D001,19,15398570,339,128,19,6,0.0887585656
D001,19,15746419,44,25,1,1,0.0190993035
D001,19,16823030,185,67,6,3,0.0430484837
D001,19,17321082,170,60,9,4,0.0498630308
D001,19,17686799,1007,267,14,10,0.1648054115
D001,19,18975823,404,203,35,28,0.1535927577
D001,19,19129839,168,39,6,3,0.0574745914
D001,19,19530182,263,118,4,2,0.0596441789
D001,19,23852329,237,74,3,2,0.0760403683
D001,19,24378636,179,73,0,0,0.0163050472
D001,19,24389111,200,65,4,0,0.0574717798
D001,19,26091094,72,22,2,2,0.0254655610
D001,19,26998428,220,71,3,1,0.0514050899
D001,19,27118781,110,32,9,8,0.0231384168
D001,19,27321366,321,105,4,3,0.0482400987
D001,19,2828357,82,30,2,2,0.0236735183
D001,19,28351001,513,312,52,15,0.1790862975
D001,19,2865314,246,50,6,1,0.0627669950
D001,19,28739284,167,66,12,5,0.0792612933
D001,19,28795042,360,78,15,3,0.0353829259
D001,19,28896342,74,31,1,0,0.0290063718
D001,19,29427842,454,145,28,10,0.2008491161
D001,19,30368132,142,35,7,2,0.0635727021
D001,19,30491418,479,168,20,8,0.2229135822
D001,19,30535894,163,81,12,12,0.0463346001
D001,19,30801593,1657,643,66,40,0.0953536220
D001,19,31772643,714,298,31,28,0.1357834729
D001,19,32323516,187,45,3,3,0.0308384135
D001,19,32368244,537,239,93,57,0.3207420914
D001,19,32452111,392,115,12,3,0.0489851917
D001,19,3892353,42,12,0,0,0.0087959241
D001,19,4869922,132,42,6,3,0.0605515074
D001,19,497593,301,136,1,1,0.0135489370
D001,19,5061834,877,270,23,4,0.4234615568
D001,19,6686701,165,71,6,3,0.0462777944
D001,19,6686704,135,42,4,3,0.0301358248
D001,19,6886817,91,41,11,1,0.0217861525
D001,19,7061828,403,116,10,7,0.1020340620
D001,19,7121544,209,66,6,5,0.0583580106
D001,19,9100693,239,84,40,26,0.0308119072
D001,20,10341182,644,240,48,27,0.1377222361
D001,20,10474106,96,52,17,4,0.0385685708
D001,20,12121528,134,53,14,8,0.0788946353
D001,20,12843318,187,102,8,8,0.0743813616
D001,20,13947795,144,56,3,2,0.0599466859
D001,20,14121532,327,131,22,12,0.1583396023
D001,20,14235907,151,64,8,4,0.0980573167
D001,20,14458654,86,49,21,17,0.0643991540
D001,20,14661605,273,88,13,9,0.0992847554
D001,20,15184511,561,224,92,43,0.3087214953
D001,20,15398570,245,99,16,8,0.0719197048
D001,20,15746419,41,11,0,0,0.0120495065
D001,20,16823030,200,78,10,4,0.0556386391
D001,20,17321082,179,66,8,7,0.0348999713
D001,20,17686799,950,258,15,10,0.1541811129
D001,20,18975823,298,144,16,13,0.0841927173
D001,20,19129839,184,51,4,2,0.0594804259
D001,20,19530182,322,147,5,1,0.0807943854
D001,20,23852329,194,68,8,4,0.0872630391
D001,20,24378636,180,71,8,6,0.0228622240
D001,20,24389111,145,48,4,1,0.0377316014
D001,20,26091094,40,10,3,0,0.0217483996
D001,20,26998428,211,72,4,4,0.0433024508
D001,20,27118781,100,33,2,1,0.0156850627
D001,20,27321366,302,110,4,0,0.0423634850
D001,20,2828357,57,15,0,0,0.0199001269
D001,20,28351001,481,275,38,12,0.1425682538
D001,20,2865314,210,51,8,3,0.0544643223
D001,20,28739284,137,37,4,2,0.0521415360
D001,20,28795042,219,44,6,4,0.0231478737
D001,20,28896342,61,20,1,0,0.0288807424
D001,20,29427842,466,166,29,8,0.1763060968
D001,20,30368132,94,31,3,1,0.0475769956
D001,20,30491418,581,228,22,12,0.3241366193
D001,20,30535894,117,56,7,6,0.0285241891
D001,20,30801593,1420,586,49,29,0.0816308790
D001,20,31772643,681,293,24,20,0.1123695138
D001,20,32323516,194,47,0,0,0.0252142621
D001,20,32368244,541,235,114,66,0.3373068040
D001,20,32452111,358,79,7,3,0.0286837270
D001,20,3892353,47,13,4,3,0.0273014748
D001,20,4869922,148,78,11,9,0.1069460258
D001,20,497593,287,116,6,4,0.0460761761
D001,20,5061834,790,199,20,3,0.3513623286
D001,20,6686701,198,79,8,5,0.0384595943
D001,20,6686704,137,41,2,1,0.0412376395
D001,20,6886817,65,24,5,3,0.0247158416
D001,20,7061828,357,109,8,4,0.0855054525
D001,20,7121544,171,60,3,1,0.0345748994
D001,20,9100693,300,105,56,40,0.0451676081
D001,21,10341182,325,133,26,17,0.0747150244
D001,21,10474106,104,73,15,5,0.0579007974
D001,21,12121528,108,38,10,5,0.0664460545
D001,21,12843318,148,80,6,6,0.0500613168
D001,21,13947795,110,40,4,3,0.0364618629
D001,21,14121532,296,124,15,4,0.1275261738
D001,21,14235907,150,68,8,5,0.1140329736
D001,21,14458654,89,53,11,10,0.0430378756
D001,21,14661605,250,69,15,5,0.1180821746
D001,21,15184511,501,173,59,26,0.2359235072
D001,21,15398570,119,43,5,2,0.0435746134
D001,21,15746419,20,5,0,0,0.0023041823
D001,21,16823030,135,40,6,0,0.0222914754
D001,21,17321082,158,53,3,2,0.0357241653
D001,21,17686799,728,215,15,14,0.1243128891
D001,21,18975823,268,127,16,12,0.1572597905
D001,21,19129839,158,47,4,3,0.0609581468
D001,21,19530182,349,143,2,2,0.0754271346
D001,21,23852329,139,51,2,2,0.0496756471
D001,21,24378636,187,64,4,2,0.0302020589
D001,21,24389111,142,45,3,0,0.0518881631
D001,21,26091094,41,9,2,1,0.0162085683
D001,21,26998428,166,57,3,0,0.0390112694
D001,21,27118781,53,15,1,1,0.0079212580
D001,21,27321366,236,79,13,7,0.0404731192
D001,21,2828357,52,19,0,0,0.0154790336
D001,21,28351001,352,213,20,9,0.0894080962
D001,21,2865314,168,25,2,2,0.0355389352
D001,21,28739284,104,34,1,1,0.0389237595
D001,21,28795042,89,23,2,2,0.0421705954
D001,21,28896342,48,15,2,0,0.0237387944
D001,21,29427842,390,157,10,5,0.1229824990
D001,21,30368132,81,21,2,0,0.0420002342
D001,21,30491418,604,234,21,7,0.2774300802
D001,21,30535894,85,44,3,3,0.0146401717
D001,21,30801593,929,404,31,21,0.0644886318
D001,21,31772643,528,225,21,13,0.0858234363
D001,21,32323516,140,45,1,0,0.0169896736
D001,21,32368244,589,260,99,58,0.4949755304
D001,21,32452111,272,65,10,4,0.0300583525
D001,21,3892353,36,16,2,2,0.0190621823
D001,21,4869922,123,54,5,4,0.0643752478
D001,21,497593,272,108,7,3,0.0171120999
D001,21,5061834,565,146,14,2,0.2159750032
D001,21,6686701,164,68,7,4,0.0292377156
D001,21,6686704,127,44,3,3,0.0403845936
D001,21,6886817,44,19,4,1,0.0090808661
D001,21,7061828,331,105,7,7,0.1090678337
D001,21,7121544,77,28,2,1,0.0226429094
D001,21,9100693,371,146,90,54,0.0662172381
D001,22,10341182,191,73,27,19,0.0773656606
D001,22,10474106,47,31,11,3,0.0222014511
D001,22,12121528,55,16,7,4,0.0265948370
D001,22,12843318,94,42,6,4,0.0358380854
D001,22,13947795,64,16,0,0,0.0157124632
D001,22,14121532,147,70,15,7,0.0619395859
D001,22,14235907,71,28,8,1,0.0277356015
D001,22,14458654,33,24,5,5,0.0255101328
D001,22,14661605,135,44,12,7,0.0532424045
D001,22,15184511,310,106,37,12,0.1782892198
D001,22,15398570,77,29,6,2,0.0168539377
D001,22,15746419,14,6,0,0,0.0045818793
D001,22,16823030,84,29,3,0,0.0172326290
D001,22,17321082,111,33,2,1,0.0201512760
D001,22,17686799,495,123,9,5,0.0723049507
D001,22,18975823,186,98,7,6,0.0733896887
D001,22,19129839,67,21,4,4,0.0265367829
D001,22,19530182,272,109,0,0,0.0499615722
D001,22,23852329,74,20,0,0,0.0223766819
D001,22,24378636,125,45,1,0,0.0282399419
D001,22,24389111,83,28,1,0,0.0290025599
D001,22,26091094,22,8,0,0,0.0126785381
